炉号,钢种,钢号,转炉终点温度,转炉终点C,转炉终点Mn,转炉终点S,转炉终点P,转炉终点Si,钢水净重,连铸正样C, 连铸正样Mn ,连铸正样S,连铸正样P,连铸正样Si,连铸正样Ceq_val,连铸正样Cr,连铸正样Ni_val,连铸正样Cu_val,连铸正样Nb_val,连铸正样V_val,连铸正样Alt_val,连铸正样Als_val,连铸正样Mo_val,连铸正样Ti_val,连铸正样N_val,连铸正样O_val,连铸正样B_val,氮化钒铁FeV55N11-A,低铝硅铁,钒氮合金(进口),钒铁(FeV50-A),钒铁(FeV50-B),钒铁(FeV50-B),硅铝钙,硅铝合金FeAl30Si25,硅铝锰合金球,硅锰面（硅锰渣）,硅铁(合格块),硅铁FeSi75-B,石油焦增碳剂,锰硅合金FeMn64Si27(合格块),锰硅合金FeMn68Si18(合格块),碳化硅(55%),硅钙碳脱氧剂
7A05992             ,低合金    ,HRB400B    ,1662,0.00078,,0.00024,,0.002,71100,0.0025,0.0144,,,,0.464,,0.006,0.013,0,0.033,0.0041,0.0019,0.0034,0,0,0,0,6,0,0,0,0,39,25,0,0,0,0,0,68,0,1400,132,0
7A05991             ,低合金    ,HRB400B    ,1672,0.00076,,0.00027,,0.002,70150,0.0022,0.0129,,,,0.473,,0.005,0.013,0,0.034,0.0049,0.0027,0.0034,0,0,0,0,7,0,0,0,0,42,25,0,0,0,0,0,68,0,1550,132,0
7A05990             ,低合金    ,HRB400B    ,1656,0.00112,,0.00011,,0.001,75400,0.0022,0.0133,,,,0.474,,0.006,0.014,0,0.033,0.1901,0.1518,0.0042,0,0,0,0,6,0,0,0,0,39,25,0,0,0,0,0,34,0,1420,132,0
7A05989             ,低合金    ,HRB400B    ,1639,0.0007,,0.00027,,0.002,69200,0.0022,0.0133,,,,0.468,,0.006,0.013,0,0.033,0.3608,0.2906,0.0046,0,0,0,0,6,0,0,39,0,0,25,0,0,0,0,0,68,0,1500,132,0
7A05988             ,低合金    ,HRB400B    ,1657,0.00081,,0.00027,,0.001,73000,0.0022,0.0128,,,,0.463,,0.011,0.018,0,0.034,0.0044,0.0022,0.004,0,0,0,0,6,0,0,0,0,39,25,0,0,0,0,0,54,0,1560,132,0
7A05987             ,低合金    ,HRB400B    ,1647,0.00067,,0.00028,,0.002,75450,0.0023,0.0144,,,,0.453,,0.006,0.015,0,0.033,0.0041,0.0019,0.0031,0,0,0,0,6,0,0,0,0,39,25,0,0,0,0,0,68,0,1520,132,0
7A05986             ,低合金    ,HRB400B    ,1645,0.00072,,0.00023,,0.002,71150,0.0022,0.013,,,,0.466,,0.007,0.015,0,0.032,0.0043,0.0021,0.0024,0,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1530,0,0
7A05985             ,低合金    ,HRB400B    ,1666,0.00073,,0.00026,,0.001,78600,0.0023,0.0129,,,,0.47,,0.006,0.013,0,0.033,0.0042,0.0019,0.0027,0,0,0,0,6,0,0,0,0,39,25,0,0,0,0,0,54,0,1470,132,0
7A05984             ,低合金    ,HRB400B    ,1649,0.00065,,0.00027,,0.001,73600,0.0023,0.0141,,,,0.465,,0.006,0.014,0,0.034,0.0787,0.0649,0.0028,0,0,0,0,6,0,0,0,0,39,25,0,0,0,0,0,68,0,1500,132,0
7A05983             ,低合金    ,HRB400B    ,1633,0.00099,,0.00032,,0.001,72000,0.0022,0.014,,,,0.465,,0.007,0.018,0,0.034,0.0041,0.0019,0.0025,0,0,0,0,6,0,0,0,0,38,25,0,0,0,0,0,54,0,1500,132,0
7A05982             ,低合金    ,HRB400B    ,1684,0.00066,,0.00028,,0.001,70600,0.0022,0.0141,,,,0.461,,0.005,0.013,0,0.034,0.0042,0.002,0.0036,0,0,0,0,46,0,0,0,0,0,50,0,0,0,0,0,68,0,1550,132,0
7A05981             ,低合金    ,HRB400B    ,1673,0.00028,,0.00027,,0.001,73050,0.0022,0.0136,,,,0.478,,0.005,0.014,0,0.035,0.004,0.0018,0.0032,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,95,0,1580,132,0
7A05980             ,低合金    ,HRB400B    ,1670,0.00037,,0.00027,,0.001,70600,0.0021,0.0133,,,,0.482,,0.006,0.014,0,0.036,0.0054,0.0034,0,0.001,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,93,0,1530,132,0
7A05979             ,低合金    ,HRB400B    ,1624,0.00055,,0.00027,,0.001,69350,0.0023,0.0137,,,,0.467,,0.008,0.015,0,0.036,0.0058,0.0036,0,0,0,0,0,45,0,0,0,0,0,50,0,0,0,0,0,95,0,1530,132,0
7A05978             ,低合金    ,HRB400D    ,1675,0,,0,,0.002,68800,0.0022,0.0141,,,,0.458,,0.004,0.013,0,0.032,0.0052,0.0032,0,0,0,0,0,44,0,0,0,0,0,50,0,0,0,0,0,90,0,1690,132,0
7A05977             ,低合金    ,HRB400D    ,1581,0.00039,,0.00032,,0,75750,0.0022,0.0133,,,,0.454,,0.006,0.013,0,0.031,0.0046,0.0029,0,0,0,0,0,13,0,0,0,0,31,50,0,0,0,0,0,85,0,1630,132,0
7A05976             ,低合金    ,HRB400D    ,1655,0.00072,,0.0003,,0.002,75900,0.0023,0.0137,,,,0.465,,0.006,0.021,0,0.033,0.0049,0.0031,0,0,0,0,0,10,0,0,0,0,30,50,0,0,0,0,0,85,0,1410,132,0
7A05975             ,低合金    ,HRB400D    ,1645,0.00073,,0.00034,,0.002,63950,0.0023,0.0139,,,,0.474,,0.011,0.018,0,0.034,0.0052,0.0032,0,0.001,0,0,0,44,0,0,0,0,0,50,0,0,0,0,0,68,0,1560,132,0
7A05974             ,低合金    ,HRB400D    ,1643,0.00025,,0.00022,,0.001,76200,0.0025,0.0137,,,,0.458,,0.006,0.019,0,0.032,0.005,0.0031,0,0.001,0,0,0,13,0,0,0,0,30,50,0,0,0,0,0,90,0,1520,132,0
7A05973             ,低合金    ,HRB400D    ,1640,0,,0,,0.004,72850,0.0021,0.0129,,,,0.489,,0.007,0.023,0,0.033,0.0057,0.0036,0,0.001,0,0,0,43,0,0,0,0,0,0,75,0,0,0,0,68,0,1560,132,0
7A05972             ,低合金    ,HRB400D    ,1679,0.00075,,0.00025,,0,77700,0.0023,0.0143,,,,0.46,,0.002,0.01,0,0.033,0.0053,0.0033,0,0.001,0,0,0,40,0,0,0,0,0,0,25,0,0,0,0,75,0,1530,132,0
7A05971             ,低合金    ,HRB400D    ,1696,0.00086,,0.00044,,0.002,71000,0.0024,0.0143,,,,0.46,,0.002,0.01,0,0.031,0.0056,0.0035,0,0.001,0,0,0,40,0,0,0,0,0,0,25,0,0,0,0,60,0,1440,132,0
7A05970             ,低合金    ,HRB400D    ,1672,0.00074,,0.00028,,0.001,70000,0.0022,0.0132,,,,0.483,,0.005,0.012,0,0.034,0.0066,0.0041,0,0.001,0,0,0,43,0,0,0,0,0,0,50,0,0,0,0,75,0,1510,132,0
7A05969             ,低合金    ,HRB400D    ,1643,0.00084,,0.0003,,0.002,70050,0.0022,0.013,,,,0.467,,0.005,0.011,0,0.034,0.005,0.0032,0,0.001,0,0,0,13,0,0,0,0,30,0,0,0,0,0,0,75,0,1470,88,20
7A05968             ,低合金    ,HRB400D    ,1655,0.00082,,0.00021,,0.003,70100,0.0023,0.0131,,,,0.455,,0.006,0.015,0,0.033,0.0059,0.0037,0.0006,0.001,0,0,0,13,0,0,0,0,30,0,0,0,0,0,0,68,0,1453,88,20
7A05967             ,低合金    ,HRB400D    ,1672,0.00097,,0.00023,,0.002,67750,0.0025,0.0138,,,,0.46,,0.008,0.016,0,0.032,0.0039,0.0017,0.0027,0,0,0,0,14,0,0,0,0,30,0,0,0,0,0,0,51,0,1524,88,20
7A05966             ,低合金    ,HRB400D    ,1657,0.00083,,0.00021,,0.002,75200,0.0024,0.0135,,,,0.465,,0.006,0.016,0,0.031,0.004,0.0018,0.0026,0,0,0,0,13,0,0,0,0,30,0,0,0,0,0,0,51,0,1422,88,20
7A05965             ,低合金    ,HRB400D    ,1683,0.00093,,0.00027,,0.001,70250,0.0022,0.0138,,,,0.467,,0.005,0.011,0,0.031,0.02,0.0174,0.0023,0,0,0,0,14,0,0,0,0,30,0,0,0,0,0,0,51,0,1445,88,20
7A05964             ,低合金    ,HRB400D    ,1684,0.00074,,0.00027,,0.002,72450,0.0022,0.0138,,,,0.462,,0.008,0.017,0,0.031,0.004,0.0018,0.0029,0,0,0,0,14,0,0,0,0,30,25,0,0,0,0,0,68,0,1458,88,0
7A05963             ,低合金    ,HRB400D    ,1672,0.00089,,0.00025,,0.001,71800,0.0023,0.0143,,,,0.474,,0.007,0.017,0,0.031,0.0054,0.0031,0.0055,0,0,0,0,13,0,0,0,0,30,0,0,0,0,0,0,51,0,1455,88,20
7A05962             ,低合金    ,HRB400B    ,1678,0.0007,,0.0003,,0.001,71400,0.0024,0.0142,,,,0.467,,0.007,0.019,0,0.031,0.004,0.0018,0.0029,0,0,0,0,14,0,0,0,0,30,25,0,0,0,0,0,85,0,1433,88,0
7A05961             ,低合金    ,HRB400D    ,1657,0.00063,,0.00025,,0.001,73550,0.0023,0.0141,,,,0.472,,0.006,0.014,0,0.03,0.0043,0.0021,0.0019,0,0,0,0,12,0,0,0,0,30,25,0,0,0,0,0,85,0,1478,88,0
7A05960             ,低合金    ,HRB400D    ,1802,0.00072,,0.00028,,0.002,74300,0.0024,0.0136,,,,0.466,,0.005,0.014,0,0.03,0.0039,0.0017,0.0022,0,0,0,0,12,0,0,0,0,30,25,0,0,0,0,0,85,0,1438,88,0
7A05959             ,低合金    ,HRB400B    ,1663,0.00085,,0.00026,,0.001,70250,0.0022,0.0133,,,,0.468,,0.006,0.015,0,0.032,0.0044,0.0021,0.0024,0,0,0,0,14,0,0,0,0,30,0,0,0,0,0,0,68,0,1425,88,20
7A05958             ,低合金    ,HRB400B    ,1606,0.00047,,0.00022,,0.001,70950,0.0022,0.0143,,,,0.465,,0.01,0.022,0,0.033,0.004,0.0018,0.0027,0,0,0,0,14,0,0,0,0,30,50,0,0,0,0,0,102,0,1386,88,0
7A05957             ,低合金    ,HRB400B    ,1689,0.00071,,0.00023,,0.001,67950,0.0025,0.0143,,,,0.458,,0.006,0.015,0,0.033,0.0039,0.0017,0.0023,0,0,0,0,14,0,0,0,0,32,25,0,0,0,0,0,68,0,0,88,0
7A05956             ,低合金    ,HRB400B    ,1615,0.00047,,0.00031,,0.001,71600,0.0024,0.0135,,,,0.472,,0.009,0.022,0,0.035,0.0043,0.002,0.0032,0,0,0,0,14,0,0,0,0,32,50,0,0,0,0,0,102,0,1453,88,0
7A05955             ,低合金    ,HRB400B    ,1715,0.00035,,0.00019,,0.002,69750,0.0022,0.0136,,,,0.455,,0.006,0.014,0,0.035,0.005,0.0028,0.0012,0,0,0,0,45,0,0,0,0,0,75,0,0,0,0,0,102,0,1505,88,0
7A05954             ,低合金    ,HRB400B    ,1645,0.00091,,0.0003,,0.002,71100,0.0024,0.0137,,,,0.456,,0.005,0.013,0,0.032,0.0041,0.0019,0.0022,0,0,0,0,6,0,0,0,0,40,0,0,0,0,0,0,51,0,1431,88,20
7A05953             ,低合金    ,HRB400B    ,1657,0.00023,,0.00024,,0.002,71250,0.0021,0.0131,,,,0.456,,0.008,0.019,0,0.033,0.005,0.0027,0.0027,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,90,0,1450,132,0
7A05952             ,低合金    ,HRB400B    ,1662,0.00108,,0.0003,,0,71100,0.0022,0.0145,,,,0.455,,0.006,0.017,0,0.034,0.0041,0.0019,0.0023,0,0,0,0,7,0,0,0,0,40,0,0,0,0,0,0,34,0,1500,132,20
7A05951             ,低合金    ,20MnKA     ,1662,0.00041,,0.00028,,0.001,71400,0.0024,0.0138,,,,0.458,,0.008,0.02,0,0.035,0.0039,0.0017,0.0038,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,85,0,1430,132,0
7A05950             ,低合金    ,20MnKA     ,1652,0.00093,,0.00027,,0.002,69600,0.0021,0.0145,,,,0.448,,0.008,0.015,0,0,0.0029,0.0023,0,0,0,0,0.0008,0,0,0,0,0,0,25,0,0,0,70,0,44,0,1450,132,0
7A05949             ,低合金    ,20MnKA     ,1658,0.00096,,0.00028,,0.002,70400,0.0024,0.0144,,,,0.48,,0.011,0.019,0,0,0.0028,0.0022,0,0,0,0,0.0007,0,0,0,0,0,0,25,0,0,0,70,0,34,0,1500,132,0
7A05948             ,低合金    ,20MnKA     ,1805,0.00075,,0.00027,,0.002,63450,0.0023,0.0142,,,,0.477,,0.007,0.018,0,0,0.0054,0.0035,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,70,0,44,0,1470,132,0
7A05947             ,低合金    ,20MnKA     ,1666,0.00087,,0.00026,,0.002,70500,0.0023,0.0135,,,,0.462,,0.008,0.019,0,0.001,0.0053,0.0034,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,80,0,44,0,0,132,0
7A05946             ,低合金    ,20MnKA     ,1648,0.0009,,0.00021,,0.002,70900,0.0025,0.0132,,,,0.479,,0.008,0.02,0,0,0.0054,0.0035,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,80,0,44,0,1460,132,0
7A05945             ,低合金    ,20MnKA     ,1807,0.00099,,0.00023,,0.001,70650,0.0023,0.0143,,,,0.475,,0.009,0.019,0,0,0.0053,0.0034,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,80,0,36,0,1450,132,0
7A05944             ,低合金    ,20MnKA     ,1679,0.00106,,0.00025,,0.002,70600,0.0025,0.0128,,,,0.471,,0.009,0.02,0,0,0.0053,0.0034,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,80,0,27,0,1440,132,0
7A05943             ,低合金    ,20MnKA     ,1659,0.00067,,0.00027,,0.002,70800,0.0023,0.0134,,,,0.477,,0.007,0.019,0,0,0.0052,0.0033,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,80,0,58,0,1450,132,0
7A05942             ,低合金    ,20MnKA     ,1658,0.00071,,0.00023,,0.001,64150,0.0024,0.0144,,,,0.473,,0.008,0.018,0,0,0.0053,0.0034,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,90,0,60,0,1470,132,0
7A05941             ,低合金    ,20MnKA     ,1652,0.00112,,0.00023,,0.002,71250,0.0023,0.0131,,,,0.472,,0.007,0.018,0,0,0.0053,0.0034,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,80,0,34,0,1520,132,0
7A05940             ,低合金    ,20MnKA     ,1656,0.00099,,0.00025,,-0.001,72000,0.0022,0.0136,,,,0.465,,0.008,0.018,0,0,0.0071,0.0052,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,54,0,1540,132,0
7A05939             ,低合金    ,20MnKA     ,1658,0.0007,,0.00022,,-0.001,71600,0.0022,0.0135,,,,0.473,,0.01,0.022,0,0,0.0052,0.0033,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,56,0,1360,132,0
7A05938             ,低合金    ,20MnKA     ,1669,0.00078,,0.00021,,0.001,65500,0.0024,0.0132,,,,0.476,,0.008,0.019,0,0,0.0053,0.0034,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,56,0,1410,132,0
7A05937             ,低合金    ,20MnKA     ,1661,0.00058,,0.00023,,0.001,67650,0.0023,0.0141,,,,0.461,,0.008,0.019,0,0,0.0053,0.0034,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,68,0,1500,132,0
7A05936             ,低合金    ,20MnKA     ,1802,0.001,,0.00021,,0.001,72500,0.0024,0.0129,,,,0.459,,0.006,0.019,0,0,0.0053,0.0034,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,54,0,1520,132,0
7A05935             ,低合金    ,HRB400B    ,1689,0.00073,,0.00021,,0.001,65000,0.0024,0.0139,,,,0.468,,0.009,0.024,0,0.034,0.004,0.0018,0.0035,0,0,0,0,6,0,0,0,0,40,25,0,0,0,0,0,68,0,1450,132,0
7A05934             ,低合金    ,20MnKA     ,1672,0.00072,,0.0002,,0.001,71300,0.0023,0.0131,,,,0.475,,0.009,0.021,0,0,0.0051,0.0032,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,56,0,1400,132,0
7A05933             ,低合金    ,20MnKA     ,1664,0.00078,,0.0002,,0.001,67300,0.0022,0.0131,,,,0.457,,0.01,0.023,0,0,0.0054,0.0035,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,68,0,1510,132,0
7A05932             ,低合金    ,HRB400B    ,1687,0.00104,,0.00012,,0.001,70950,0.0023,0.0131,,,,0.474,,0.006,0.015,0,0.034,0.0041,0.0019,0.0026,0,0,0,0,6,0,0,0,0,38,0,0,0,0,0,0,54,0,1400,132,20
7A05931             ,低合金    ,HRB400B    ,1672,0.00082,,0.00025,,0.001,71100,0.0021,0.0129,,,,0.472,,0.007,0.019,0,0.033,0.0042,0.002,0.0036,0,0,0,0,6,0,0,0,0,38,25,0,0,0,0,0,54,0,1400,132,0
7A05930             ,低合金    ,HRB400B    ,1669,0.00067,,0.00019,,0.001,72550,0.0021,0.0132,,,,0.459,,0.006,0.023,0,0.033,0.0042,0.0019,0.0037,0,0,0,0,6,0,0,0,0,38,25,0,0,200,0,0,68,0,1220,132,0
7A05929             ,低合金    ,HRB400B    ,1655,0.00071,,0.00025,,0.002,71100,0.0024,0.0137,,,,0.464,,0.008,0.019,0,0.033,0.0041,0.0019,0.0032,0,0,0,0,0,0,0,0,0,46,25,0,0,0,0,0,68,0,1400,132,0
7A05928             ,低合金    ,HRB400B    ,1658,0.00088,,0.00021,,0.001,68550,0.0023,0.0134,,,,0.47,,0.006,0.015,0,0.035,0.0041,0.0018,0.0028,0,0,0,0,0,0,0,0,0,48,25,0,0,0,0,0,54,0,1420,132,0
7A05927             ,低合金    ,HRB400B    ,1671,0.00072,,0.00025,,0.001,72100,0.0024,0.0143,,,,0.461,,0.006,0.016,0,0.034,0.3968,0.321,0.0044,0,0,0,0,6,0,0,0,0,38,25,0,0,0,0,0,68,0,1450,132,0
7A05926             ,低合金    ,HRB400B    ,1741,0.00033,,0.00021,,0.002,70950,0.0021,0.014,,,,0.485,,0.003,0.01,0,0.034,0.004,0.0018,0.0035,0,0,0,0,6,0,0,38,0,0,50,0,0,0,0,0,85,0,1500,132,0
7A05925             ,低合金    ,HRB400B    ,1744,0.00048,,0.00027,,0.001,70000,0.0025,0.0143,,,,0.47,,0.006,0.013,0,0.034,0.0059,0.0036,0.0042,0,0,0,0,6,0,0,0,0,37,50,0,0,300,0,0,85,0,1113,88,0
7A05924             ,低合金    ,HRB400B    ,1672,0.00068,,0.00028,,0.001,67700,0.0024,0.0143,,,,0.46,,0.005,0.013,0,0.032,0.0038,0.0016,0.0031,0,0,0,0,6,0,0,0,0,40,25,0,0,300,0,0,85,0,1150,88,0
7A05923             ,低合金    ,HRB400B    ,1674,0.00078,,0.00027,,0,73100,0.0022,0.0141,,,,0.456,,0.006,0.013,0,0.033,0.0039,0.0017,0.0026,0,0,0,0,6,0,0,0,0,40,25,0,0,300,0,0,68,0,1396,88,0
7A05922             ,低合金    ,20MnKA     ,1672,0.00071,,0.0003,,0.001,75600,0.0023,0.0141,,,,0.449,,0.006,0.009,0,0,0.0031,0.0024,0.001,0,0,0,0.0007,0,0,0,0,0,0,50,0,0,300,0,0,51,0,1147,132,0
7A05921             ,低合金    ,20MnKA     ,1666,0.00077,,0.00039,,0.001,69700,0.0022,0.014,,,,0.458,,0.007,0.01,0,0,0.003,0.0024,0.001,0,0,0,0.0008,0,0,0,0,0,0,50,0,0,300,0,0,51,0,1213,132,0
7A05920             ,低合金    ,20MnKA     ,0,0.00068,,0.00026,,0.001,69200,0.0024,0.0133,,,,0.451,,0.01,0.015,0,0,0.0026,0.0021,0,0,0,0,0.0008,0,0,0,0,0,0,50,0,0,300,0,0,68,0,1077,132,0
7A05919             ,低合金    ,20MnKA     ,1676,0.00083,,0.00026,,0.001,73350,0.0023,0.0135,,,,0.459,,0.01,0.014,0,0,0.0034,0.0026,0.002,0,0,0,0.0007,0,0,0,0,0,0,25,0,0,300,0,0,51,0,1180,132,0
7A05918             ,低合金    ,20MnKA     ,1653,0.00085,,0.00036,,0.001,73250,0.0023,0.013,,,,0.45,,0.013,0.019,0,0,0.0035,0.0027,0.002,0,0,0,0.0007,0,0,0,0,0,0,25,0,0,0,50,0,51,0,1506,132,0
7A05917             ,低合金    ,20MnKA     ,1659,0.00064,,0.00028,,0.001,63300,0.0023,0.013,,,,0.447,,0.01,0.016,0,0,0.0033,0.0026,0,0,0,0,0.0007,0,0,0,0,0,0,50,0,0,300,0,0,51,0,1166,132,0
7A05916             ,低合金    ,20MnKA     ,1694,0.00067,,0.00029,,0.001,71600,0.0024,0.0138,,,,0.465,,0.009,0.013,0,0,0.0029,0.0023,0,0,0,0,0.0007,0,0,0,0,0,0,50,0,0,300,70,0,68,0,1166,132,0
7A05915             ,低合金    ,20MnKA     ,1672,0.00063,,0.00023,,0,71000,0.0022,0.0134,,,,0.459,,0.008,0.016,0,0,0.0029,0.0023,0,0,0,0,0.0007,0,0,0,0,0,0,50,0,0,300,50,0,68,0,1207,132,0
7A05914             ,低合金    ,20MnKA     ,1676,0.00061,,0.00026,,0,71500,0.0023,0.0131,,,,0.467,,0.009,0.017,0,0,0.0046,0.0034,0.001,0,0,0,0.0007,0,70,0,0,0,0,75,0,0,300,0,0,68,0,1133,132,0
7A05913             ,低合金    ,20MnKA     ,1674,0.001,,0.00033,,0,69650,0.0023,0.0142,,,,0.463,,0.01,0.02,0,0,0.0039,0.003,0.002,0,0,0,0.0007,0,0,0,0,0,0,25,0,0,300,50,0,51,0,1147,132,0
7A05912             ,低合金    ,20MnKA     ,1674,0.00088,,0.00026,,0.001,71000,0.0022,0.0131,,,,0.471,,0.011,0.02,0,0,0.0037,0.0028,0.002,0,0,0,0.0008,0,0,0,0,0,0,25,0,0,300,60,0,51,0,1136,132,0
7A05911             ,低合金    ,20MnKA     ,1667,0.00096,,0.00027,,0.003,69300,0.0024,0.0135,,,,0.466,,0.009,0.014,0,0,0.0033,0.0025,0,0,0,0,0.0007,0,0,0,0,0,0,25,0,0,300,50,0,51,0,1130,132,0
7A05910             ,低合金    ,20MnKA     ,1663,0.00075,,0.00028,,0.001,71200,0.0023,0.014,,,,0.461,,0.009,0.017,0,0,0.0032,0.0025,0,0,0,0,0.0007,0,0,0,0,0,0,50,0,0,0,70,0,68,0,1411,132,0
7A05909             ,低合金    ,20MnKA     ,1662,0.00058,,0.0003,,0.001,72050,0.0025,0.013,,,,0.475,,0.009,0.017,0,0,0.0035,0.0027,0,0,0,0,0.0007,0,0,0,0,0,0,0,50,0,0,0,0,68,0,1500,132,0
7A05908             ,低合金    ,20MnKA     ,1723,0.00028,,0.00025,,0.001,71400,0.0025,0.0133,,,,0.465,,0.007,0.017,0,0,0.0032,0.0025,0,0,0,0,0.0007,0,0,0,0,0,0,0,100,0,0,0,0,85,0,1550,132,0
7A05907             ,低合金    ,HRB400B    ,1680,0.00066,,0.00031,,0.001,73500,0.0021,0.013,,,,0.456,,0.007,0.019,0,0.033,0.0041,0.0019,0.0032,0,0,0,0,7,0,0,0,0,40,25,0,0,200,0,0,68,0,1350,0,0
7A05906             ,低合金    ,HRB400B    ,1666,0.00026,,0.00028,,0.003,73750,0.0023,0.0129,,,,0.464,,0.009,0.023,0,0.034,0.004,0.0018,0.0038,0,0,0,0,7,0,0,0,0,40,50,0,0,200,0,0,85,0,1350,0,0
7A05905             ,低合金    ,HRB400B    ,1672,0.00067,,0.00024,,0.003,73600,0.0021,0.0128,,,,0.48,,0.007,0.019,0,0.035,0.004,0.0018,0.0042,0,0,0,0,7,0,0,0,0,200,25,0,0,200,0,0,68,0,1350,0,0
7A05904             ,低合金    ,HRB400B    ,1651,0.00068,,0.00031,,0.003,70700,0.0022,0.0134,,,,0.462,,0.007,0.018,0,0.034,0.0038,0.0016,0.0033,0,0,0,0,7,0,0,0,0,40,25,0,0,200,0,0,68,0,1350,0,0
7A05903             ,低合金    ,HRB400B    ,1667,0.00029,,0.00029,,0.003,72450,0.0023,0.0139,,,,0.473,,0.007,0.019,0,0.034,0.0039,0.0017,0.0036,0,0,0,0,7,0,0,0,0,40,50,0,0,200,0,0,90,0,1350,0,0
7A05902             ,低合金    ,HRB400B    ,1698,0.00076,,0.00024,,0.003,72250,0.0025,0.0131,,,,0.461,,0.006,0.015,0,0.033,0.004,0.0018,0.0041,0,0,0,0,7,0,0,0,0,40,25,0,0,200,0,0,68,0,1350,132,0
7A05901             ,低合金    ,HRB400B    ,1672,0.00065,,0.0003,,0.003,75400,0.0023,0.0135,,,,0.461,,0.006,0.015,0,0.033,0.004,0.0018,0.0041,0,0,0,0,7,0,0,0,0,41,25,0,0,170,0,0,75,0,1330,132,0
7A05900             ,低合金    ,HRB400B    ,1667,0.00026,,0.00027,,0.003,75400,0.0021,0.0137,,,,0.464,,0.008,0.018,0,0.034,0.0042,0.002,0.0039,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,90,0,1560,132,0
7A05899             ,低合金    ,HRB400B    ,1675,0.00041,,0.00025,,0,73650,0.0025,0.013,,,,0.472,,0.007,0.016,0,0.034,0.0042,0.0019,0.003,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,85,0,1560,132,0
7A05898             ,低合金    ,HRB400B    ,1675,0.00023,,0.00025,,0.001,73500,0.0022,0.0142,,,,0.475,,0.006,0.017,0,0.034,0.0042,0.002,0.0033,0,0,0,0,7,0,0,0,0,40,50,0,0,0,0,0,95,0,1560,88,0
7A05897             ,低合金    ,HRB400B    ,1671,0.00059,,0.00026,,-0.002,73650,0.0024,0.0132,,,,0.457,,0.007,0.017,0,0.034,0.0058,0.0035,0.003,0,0,0,0,46,0,0,0,0,0,0,50,0,0,0,0,60,0,1450,132,0
7A05896             ,低合金    ,HRB400B    ,1603,0.00034,,0.00024,,0.004,69750,0.0022,0.0133,,,,0.482,,0.006,0.015,0,0.035,0.0043,0.0021,0.0028,0,0,0,0,46,0,0,0,0,0,0,75,0,0,0,0,90,0,1540,132,0
7A05895             ,低合金    ,HRB400B    ,1699,0.0003,,0.00027,,0.004,71050,0.0024,0.0143,,,,0.484,,0.006,0.015,0,0.034,0.0049,0.0027,0.003,0,0,0,0,49,0,0,0,0,0,0,100,0,0,0,0,95,0,1670,132,0
7A05894             ,低合金    ,HRB400B    ,1653,0.00035,,0.00024,,0.003,74950,0.0025,0.0133,,,,0.488,,0.007,0.015,0,0.035,0.0041,0.0019,0.0045,0,0,0,0,46,0,0,0,0,0,0,100,0,0,0,0,95,0,1630,132,0
7A05893             ,低合金    ,HRB400B    ,1660,0.0008,,0.00018,,0.001,70550,0.0021,0.0129,,,,0.481,,0.004,0.013,0,0.035,0.0038,0.0016,0.0036,0,0,0,0,47,0,0,0,0,0,0,25,0,0,0,0,68,0,1570,132,0
7A05892             ,低合金    ,HRB400B    ,1655,0.00082,,0.0003,,0.003,74300,0.0024,0.013,,,,0.459,,0.005,0.014,0,0.032,0.005,0.0027,0.0049,0,0,0,0,0,0,0,0,0,48,25,0,0,0,0,0,68,0,1490,132,0
7A05891             ,低合金    ,HRB400B    ,1689,0.00071,,0.00025,,0.003,72800,0.0024,0.0136,,,,0.463,,0.006,0.016,0,0.033,0.004,0.0018,0.0055,0,0,0,0,0,0,0,0,0,48,25,0,0,0,0,0,68,0,1490,132,0
7A05890             ,低合金    ,HRB400B    ,1682,0.00068,,0.0003,,0.003,72100,0.0022,0.0143,,,,0.465,,0.006,0.015,0,0.034,0.0039,0.0017,0.0036,0,0,0,0,0,0,0,0,0,50,25,0,0,0,0,0,68,0,1550,132,0
